Query: 301
(522880, 17.005408)
(432459, 16.576979)
(427582, 16.302832)Query: 695
(525730, 25.593946)
(440361, 22.252896)
(194370, 21.926095)
(201539, 21.600434)
(390418, 20.74661)
(499872, 19.800948)
(506134, 19.426338)
(257956, 19.409543)
(497348, 19.302993)
(346986, 19.007467)Query: 696
(493897, 17.306628)
(479916, 17.197485)
(513168, 16.697337)
(411790, 16.550839)
(520450, 16.164096)
(319774, 15.659093)
(452813, 15.40744)
(211203, 15.270282)
(472990, 15.24917)
(415646, 14.499048)Query: 697
(320167, 15.661159)
(370009, 15.615497)
(398680, 15.313312)
(243378, 15.217737)
(97362, 15.09897)
(320164, 15.007368)
(298953, 14.936312)
(320258, 14.926444)
(188673, 14.910198)
(345768, 14.798037)Query: 698
(61250, 18.414924)
(442348, 15.278781)
(475687, 15.185918)
(322694, 14.734536)
(95208, 13.887468)
(156140, 13.389622)
(485907, 13.375938)
(145889, 13.259626)
(156139, 13.191207)
(141797, 13.081736)Query: 699
(379570, 7.716537)
(454754, 7.714894)
(482705, 7.504526)
(452174, 7.489308)
(441604, 7.47961)
(458594, 7.468164)
(426320, 7.438534)
(489922, 7.432621)
(519299, 7.399476)
(512231, 7.37888)Query: 700
(472340, 15.794234)
(485485, 14.762973)
(136196, 14.071816)
(74015, 14.038851)
(171319, 14.011261)
(142424, 13.950718)
(178070, 13.89286)
(170115, 13.826307)
(398005, 13.794234)
(457135, 13.737804)
